"section-id","file-id","url","heading","Codes with >= 2 votes"
54,5,"https://github.com/microlv/prerender","# Prerender Service [![Stories in Ready](https://badge.waffle.io/prerender/prerender.png?label=ready&title=Ready)](https://waffle.io/prerender/prerender)","123"
55,5,"https://github.com/microlv/prerender","### <a id='middleware'></a>","-"
56,5,"https://github.com/microlv/prerender","## Middleware","6"
57,5,"https://github.com/microlv/prerender","#### Official middleware","3"
58,5,"https://github.com/microlv/prerender","###### Javascript","6"
59,5,"https://github.com/microlv/prerender","###### Ruby","6"
60,5,"https://github.com/microlv/prerender","###### Apache","6"
61,5,"https://github.com/microlv/prerender","###### Nginx","6"
62,5,"https://github.com/microlv/prerender","#### Community middleware","6"
63,5,"https://github.com/microlv/prerender","###### PHP","6"
64,5,"https://github.com/microlv/prerender","###### Java","6"
65,5,"https://github.com/microlv/prerender","###### Grails","6"
66,5,"https://github.com/microlv/prerender","###### Nginx","6"
67,5,"https://github.com/microlv/prerender","###### Apache","6"
68,5,"https://github.com/microlv/prerender","## How it works","13"
69,5,"https://github.com/microlv/prerender","## Running locally","3"
70,5,"https://github.com/microlv/prerender","## Deploying your own on heroku","3"
71,5,"https://github.com/microlv/prerender","#Customization","3"
72,5,"https://github.com/microlv/prerender","## Plugins","3"
73,5,"https://github.com/microlv/prerender","####`init()`","3"
74,5,"https://github.com/microlv/prerender","####`beforePhantomRequest(req, res, next)`","3"
75,5,"https://github.com/microlv/prerender","####`onPhantomPageCreate(phantom, req, res, next)`","3"
76,5,"https://github.com/microlv/prerender","####`afterPhantomRequest(req, res, next)`","3"
77,5,"https://github.com/microlv/prerender","####`beforeSend(req, res, next)`","3"
78,5,"https://github.com/microlv/prerender","## Available plugins","3"
79,5,"https://github.com/microlv/prerender","### basicAuth","3"
80,5,"https://github.com/microlv/prerender","### removeScriptTags","3"
81,5,"https://github.com/microlv/prerender","### httpHeaders","3"
82,5,"https://github.com/microlv/prerender","### whitelist","3"
83,5,"https://github.com/microlv/prerender","### blacklist","3"
84,5,"https://github.com/microlv/prerender","### <a id='s3-html-cache'></a>","3"
85,5,"https://github.com/microlv/prerender","### s3HtmlCache","3"
86,5,"https://github.com/microlv/prerender","#### Region support","3"
87,5,"https://github.com/microlv/prerender","### inMemoryHtmlCache","3"
88,5,"https://github.com/microlv/prerender","### logger","3"
89,5,"https://github.com/microlv/prerender","### mongodbCache","3"
90,5,"https://github.com/microlv/prerender","### memjsCache","3"
91,5,"https://github.com/microlv/prerender","## License","5"
92,6,"https://github.com/565407548/vlayout","# vlayout","12"
93,6,"https://github.com/565407548/vlayout","## Design","12"
94,6,"https://github.com/565407548/vlayout","## Main Feature","1"
95,6,"https://github.com/565407548/vlayout","## Usage","3"
96,6,"https://github.com/565407548/vlayout","### Import Library","3"
97,6,"https://github.com/565407548/vlayout","### Initialize LayoutManager","3"
98,6,"https://github.com/565407548/vlayout","### Initialize recycled pool's size","3"
99,6,"https://github.com/565407548/vlayout","### Set Adapters","3"
100,6,"https://github.com/565407548/vlayout","# Demo","3"
101,6,"https://github.com/565407548/vlayout","# Layout Attributes","6"
102,6,"https://github.com/565407548/vlayout","# Contributing","7"
103,6,"https://github.com/565407548/vlayout","# LICENSE","5"
104,7,"https://github.com/shrah/corert","# .NET Core Runtime (CoreRT)","1"
105,7,"https://github.com/shrah/corert","## How to Engage, Contribute and Provide Feedback","67"
106,7,"https://github.com/shrah/corert","### Reporting security issues and security bugs","67"
107,7,"https://github.com/shrah/corert","## License","5"
108,7,"https://github.com/shrah/corert","## .NET Foundation","156"
109,7,"https://github.com/shrah/corert","## Related Projects","6"
110,8,"https://github.com/udzura/domoraen","# domoraen","-"
111,8,"https://github.com/udzura/domoraen","## 機能","-"
112,8,"https://github.com/udzura/domoraen","### 道具提案機能","-"
113,8,"https://github.com/udzura/domoraen","### 遅延エコー機能","-"
114,8,"https://github.com/udzura/domoraen","## TODO","-"
115,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","# Hello World","1"
116,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","## Overview","1"
117,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","## Objectives","1"
118,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","## Instructions","3"
119,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","### Creating a File","3"
120,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","### Writing Code","3"
121,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","### Executing Your File","3"
122,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","### Running Learn","3"
123,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","### Submitting Your Lab","3"
124,9,"https://github.com/LoMicah03/hello-world-ruby-ruby-intro-000","### Hello World History","8"
125,10,"https://github.com/gevans/chef-xdebug","# Description","1"
126,10,"https://github.com/gevans/chef-xdebug","# Requirements","3"
127,10,"https://github.com/gevans/chef-xdebug","## Cookbooks:","3"
128,10,"https://github.com/gevans/chef-xdebug","# Attributes","3"
129,10,"https://github.com/gevans/chef-xdebug","# Usage","3"
130,10,"https://github.com/gevans/chef-xdebug","# TODO","4"
131,10,"https://github.com/gevans/chef-xdebug","# ISSUES","3"
132,10,"https://github.com/gevans/chef-xdebug","## Development","3"
133,10,"https://github.com/gevans/chef-xdebug","# LICENSE & AUTHOR:","5"
134,11,"https://github.com/h3biomed/lastpass-cli","# LastPass CLI","1"
135,11,"https://github.com/h3biomed/lastpass-cli","#### (c) 2014 LastPass.","5"
136,11,"https://github.com/h3biomed/lastpass-cli","## Operating System Support","3"
137,11,"https://github.com/h3biomed/lastpass-cli","## Dependencies","3"
138,11,"https://github.com/h3biomed/lastpass-cli","### Installing on Linux","3"
139,11,"https://github.com/h3biomed/lastpass-cli","#### Redhat/Centos","3"
140,11,"https://github.com/h3biomed/lastpass-cli","##### Debian/Ubuntu","3"
141,11,"https://github.com/h3biomed/lastpass-cli","#### Gentoo","3"
142,11,"https://github.com/h3biomed/lastpass-cli","##### Other Linux Distros","3"
143,11,"https://github.com/h3biomed/lastpass-cli","### Installing on OS X","3"
144,11,"https://github.com/h3biomed/lastpass-cli","### Installing on FreeBSD","3"
145,11,"https://github.com/h3biomed/lastpass-cli","## Building","3"
146,11,"https://github.com/h3biomed/lastpass-cli","## Installing","3"
147,11,"https://github.com/h3biomed/lastpass-cli","## Running","3"
148,11,"https://github.com/h3biomed/lastpass-cli","## Documentation","36"
149,12,"https://github.com/guoyalun/weapp-ide-crack","##相关资源","-"
150,12,"https://github.com/guoyalun/weapp-ide-crack","##破解步骤","-"
151,12,"https://github.com/guoyalun/weapp-ide-crack","##扫码无法登录问题 please bind your wechat account to the appid first","-"
152,12,"https://github.com/guoyalun/weapp-ide-crack","##使用教程","-"
153,12,"https://github.com/guoyalun/weapp-ide-crack","##常见问题","-"
154,12,"https://github.com/guoyalun/weapp-ide-crack","##工具截图","-"
155,12,"https://github.com/guoyalun/weapp-ide-crack","##相关链接","-"
156,13,"https://github.com/anirut/TuentiTV","# Tuenti for Android TV [![Android Arsenal](https://img.shields.io/badge/Android%20Arsenal-TuentiTV-brightgreen.svg?style=flat)](https://android-arsenal.com/details/3/1465)","1"
157,13,"https://github.com/anirut/TuentiTV","## Implementation description","6"
158,13,"https://github.com/anirut/TuentiTV","## Video Demo","3"
159,13,"https://github.com/anirut/TuentiTV","## Screenshots","3"
160,13,"https://github.com/anirut/TuentiTV","## Libraries used on the sample project","6"
161,13,"https://github.com/anirut/TuentiTV","## Developed By","5"
162,13,"https://github.com/anirut/TuentiTV","## License","5"
163,14,"https://github.com/sineed/rails","# Welcome to Rails","1"
164,14,"https://github.com/sineed/rails","## Getting Started","36"
165,14,"https://github.com/sineed/rails","## Contributing","7"
166,14,"https://github.com/sineed/rails","## Code Status","4"
167,14,"https://github.com/sineed/rails","## License","5"
168,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","# App Service Mobile completed quickstart for Xamarin.Android apps","1"
169,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","##Overview","1"
170,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","## Configure the Mobile App backend","3"
171,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","## Configure the Xamarin.Android app","3"
172,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","### Set the Mobile App backend URL","3"
173,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","### Configure authentication","3"
174,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","### Configure push notifications","3"
175,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","## Running the app","3"
176,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","## Implementation notes","6"
177,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","###Template push notification registration","36"
178,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","###Client-added push notification tags","36"
179,15,"https://github.com/ggailey777/app-service-mobile-xamarin-android-quickstart-old","###Authenticate first","3"
180,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# apache2 Cookbook","12"
181,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# Requirements","3"
182,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Ohai and Chef:","3"
183,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Cookbooks:","36"
184,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Platforms:","3"
185,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Notes for RHEL Family:","3"
186,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Notes for FreeBSD:","34"
187,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# Tests","7"
188,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# Attributes","3"
189,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Platform specific","6"
190,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## General settings","36"
191,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Prefork attributes","36"
192,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Worker attributes","36"
193,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## Event attributes","36"
194,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_auth\_openid attributes","36"
195,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_ssl attributes","36"
196,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# Recipes","36"
197,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## default","3"
198,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## logrotate","3"
199,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_auth\_cas","36"
200,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_auth\_openid","36"
201,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Changes from COOK-915:","3"
202,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_fastcgi","3"
203,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_fcgid","3"
204,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_php5","3"
205,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## mod\_ssl","3"
206,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## god\_monitor","36"
207,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# Definitions","6"
208,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## apache\_config","3"
209,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Parameters:","3"
210,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Examples:","6"
211,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## apache\_conf","3"
212,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Parameters:","3"
213,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Examples:","3"
214,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## apache\_mod","3"
215,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Parameters:","3"
216,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Examples:","3"
217,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## apache\_module","3"
218,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Parameters:","3"
219,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Examples:","6"
220,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## apache\_site","36"
221,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Parameters:","3"
222,16,"https://github.com/samuelbohler/apache2-chef-cookbook","## web\_app","3"
223,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Parameters:","3"
224,16,"https://github.com/samuelbohler/apache2-chef-cookbook","### Examples:","36"
225,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# Usage","3"
226,16,"https://github.com/samuelbohler/apache2-chef-cookbook","# License and Authors","5"
227,17,"https://github.com/venturion/vue-resource","# vue-resource [![Version](https://img.shields.io/npm/v/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![License](https://img.shields.io/npm/l/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![Downloads](https://img.shields.io/npm/dt/vue-resource.svg)](https://www.npmjs.com/package/vue-resource)","1"
228,17,"https://github.com/venturion/vue-resource","## Features","1"
229,17,"https://github.com/venturion/vue-resource","## Installation","3"
230,17,"https://github.com/venturion/vue-resource","### CDN","3"
231,17,"https://github.com/venturion/vue-resource","## Example","3"
232,17,"https://github.com/venturion/vue-resource","## Documentation","6"
233,17,"https://github.com/venturion/vue-resource","## Changelog","4"
234,17,"https://github.com/venturion/vue-resource","## Contribution","7"
235,17,"https://github.com/venturion/vue-resource","## License","5"
236,18,"https://github.com/Archerpe/HanLP","# HanLP: Han Language Processing","-"
237,18,"https://github.com/Archerpe/HanLP","##","-"
238,18,"https://github.com/Archerpe/HanLP","##","-"
239,18,"https://github.com/Archerpe/HanLP","## 项目主页","-"
240,18,"https://github.com/Archerpe/HanLP","##","-"
241,18,"https://github.com/Archerpe/HanLP","## 下载与配置","-"
242,18,"https://github.com/Archerpe/HanLP","###方式一、Maven","-"
243,18,"https://github.com/Archerpe/HanLP","###方式二、下载jar、data、hanlp.properties","-"
244,18,"https://github.com/Archerpe/HanLP","#### 1、下载jar","-"
245,18,"https://github.com/Archerpe/HanLP","#### 2、下载data","-"
246,18,"https://github.com/Archerpe/HanLP","#### 3、配置文件","-"
247,18,"https://github.com/Archerpe/HanLP","## 调用方法","-"
248,18,"https://github.com/Archerpe/HanLP","### 1. 第一个Demo","-"
249,18,"https://github.com/Archerpe/HanLP","### 2. 标准分词","-"
250,18,"https://github.com/Archerpe/HanLP","### 3. NLP分词","-"
251,18,"https://github.com/Archerpe/HanLP","### 4. 索引分词","-"
252,18,"https://github.com/Archerpe/HanLP","### 5. N-最短路径分词","-"
253,18,"https://github.com/Archerpe/HanLP","### 6. CRF分词","-"
254,18,"https://github.com/Archerpe/HanLP","### 7. 极速词典分词","-"
255,18,"https://github.com/Archerpe/HanLP","### 8. 用户自定义词典","-"
256,18,"https://github.com/Archerpe/HanLP","### 9. 中国人名识别","-"
257,18,"https://github.com/Archerpe/HanLP","### 10. 音译人名识别","-"
258,18,"https://github.com/Archerpe/HanLP","### 11. 日本人名识别","-"
259,18,"https://github.com/Archerpe/HanLP","### 12. 地名识别","-"
260,18,"https://github.com/Archerpe/HanLP","### 13. 机构名识别","-"
261,18,"https://github.com/Archerpe/HanLP","### 14. 关键词提取","-"
262,18,"https://github.com/Archerpe/HanLP","### 15. 自动摘要","-"
263,18,"https://github.com/Archerpe/HanLP","### 16. 短语提取","-"
264,18,"https://github.com/Archerpe/HanLP","### 17. 拼音转换","-"
265,18,"https://github.com/Archerpe/HanLP","### 18. 简繁转换","-"
266,18,"https://github.com/Archerpe/HanLP","### 19. 文本推荐","-"
267,18,"https://github.com/Archerpe/HanLP","### 20. 语义距离","-"
268,18,"https://github.com/Archerpe/HanLP","### 21. 依存句法分析","-"
269,18,"https://github.com/Archerpe/HanLP","## 词典说明","-"
270,18,"https://github.com/Archerpe/HanLP","### 基本格式","-"
271,18,"https://github.com/Archerpe/HanLP","### 数据结构","-"
272,18,"https://github.com/Archerpe/HanLP","### 储存形式","-"
273,18,"https://github.com/Archerpe/HanLP","### 修改方法","-"
274,18,"https://github.com/Archerpe/HanLP","##","-"
275,18,"https://github.com/Archerpe/HanLP","## 版权","-"
276,18,"https://github.com/Archerpe/HanLP","### 上海林原信息科技有限公司","-"
277,18,"https://github.com/Archerpe/HanLP","### 鸣谢","-"
278,19,"https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock","# ActionBarSherlock","126"
279,19,"https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock","# Developed By","5"
280,19,"https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock","# License","5"
281,20,"https://github.com/praveenjk/node","# Node.js","1257"
282,20,"https://github.com/praveenjk/node","## Resources for Newcomers","6"
283,20,"https://github.com/praveenjk/node","### Official Resources","6"
284,20,"https://github.com/praveenjk/node","### Unofficial Resources","6"
285,20,"https://github.com/praveenjk/node","## Release Types","4"
286,20,"https://github.com/praveenjk/node","## Download","3"
287,20,"https://github.com/praveenjk/node","### Verifying Binaries","3"
288,20,"https://github.com/praveenjk/node","## Building Node.js","3"
289,20,"https://github.com/praveenjk/node","## Security","6"
290,20,"https://github.com/praveenjk/node","## Current Project Team Members","5"
291,20,"https://github.com/praveenjk/node","### CTC (Core Technical Committee)","5"
292,20,"https://github.com/praveenjk/node","### Collaborators","5"
293,20,"https://github.com/praveenjk/node","### Release Team","5"
294,21,"https://github.com/Kotlin-lang-CN/Kotlin-CN","##  Kotlin China","-"
295,21,"https://github.com/Kotlin-lang-CN/Kotlin-CN","## 社区","-"
296,21,"https://github.com/Kotlin-lang-CN/Kotlin-CN","## Why Kotlin?","-"
297,21,"https://github.com/Kotlin-lang-CN/Kotlin-CN","## For Developer","-"
298,22,"https://github.com/SharedVue/bootstrap","# [Bootstrap v2.3.2](http://twitter.github.com/bootstrap) [![Build Status](https://secure.travis-ci.org/twitter/bootstrap.png)](http://travis-ci.org/twitter/bootstrap)","12"
299,22,"https://github.com/SharedVue/bootstrap","## Quick start","3"
300,22,"https://github.com/SharedVue/bootstrap","## Versioning","46"
301,22,"https://github.com/SharedVue/bootstrap","## Bug tracker","7"
302,22,"https://github.com/SharedVue/bootstrap","## Community","5"
303,22,"https://github.com/SharedVue/bootstrap","## Compiling CSS and JavaScript","3"
304,22,"https://github.com/SharedVue/bootstrap","#### build - `make`","3"
305,22,"https://github.com/SharedVue/bootstrap","#### test - `make test`","3"
306,22,"https://github.com/SharedVue/bootstrap","#### watch - `make watch`","3"
307,22,"https://github.com/SharedVue/bootstrap","## Contributing","7"
308,22,"https://github.com/SharedVue/bootstrap","## Authors","5"
309,22,"https://github.com/SharedVue/bootstrap","## Copyright and license","5"
310,23,"https://github.com/hyndex/animate.css","#Animate.css [![GitHub release](https://img.shields.io/github/release/daneden/animate.css.svg)](https://github.com/daneden/animate.css/releases) [![Build Status](https://travis-ci.org/WarenGonzaga/animate.css.svg?branch=master)](https://travis-ci.org/WarenGonzaga/animate.css) [![devDependencies Status](https://david-dm.org/WarenGonzaga/animate.css/dev-status.svg)](https://david-dm.org/WarenGonzaga/animate.css?type=dev) [![chat](https://img.shields.io/badge/chat-gitter-green.svg)](https://gitter.im/animate-css/Lobby)","1"
311,23,"https://github.com/hyndex/animate.css","## Installation","3"
312,23,"https://github.com/hyndex/animate.css","##Basic Usage","3"
313,23,"https://github.com/hyndex/animate.css","##Usage","3"
314,23,"https://github.com/hyndex/animate.css","#yourElement {","8"
315,23,"https://github.com/hyndex/animate.css","## Custom Builds","3"
316,23,"https://github.com/hyndex/animate.css","## License","5"
317,23,"https://github.com/hyndex/animate.css","## Contributing","7"
318,24,"https://github.com/kraziegent/go-bootstrap","## go-bootstrap","1"
319,24,"https://github.com/kraziegent/go-bootstrap","## Prerequisites","3"
320,24,"https://github.com/kraziegent/go-bootstrap","## Installation","3"
321,24,"https://github.com/kraziegent/go-bootstrap","## PostgreSQL Environment Variables","3"
322,24,"https://github.com/kraziegent/go-bootstrap","## Decisions Made for You","1"
323,25,"https://github.com/owap/map-journal-storytelling-template-js","# Story Map Journal","1"
324,25,"https://github.com/owap/map-journal-storytelling-template-js","## Help content","6"
325,25,"https://github.com/owap/map-journal-storytelling-template-js","## Introduction","1"
326,25,"https://github.com/owap/map-journal-storytelling-template-js","## Instructions","3"
327,25,"https://github.com/owap/map-journal-storytelling-template-js","## Feedback / support","6"
328,25,"https://github.com/owap/map-journal-storytelling-template-js","## FAQ","6"
329,25,"https://github.com/owap/map-journal-storytelling-template-js","### What should I check before publishing a Journal?","3"
330,25,"https://github.com/owap/map-journal-storytelling-template-js","### What are the supported browsers?","6"
331,25,"https://github.com/owap/map-journal-storytelling-template-js","### Tips for your content","6"
332,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Link between sections","6"
333,25,"https://github.com/owap/map-journal-storytelling-template-js","### Security","6"
334,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can I keep my Journal private?","6"
335,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Who can edit my Journal?","6"
336,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can I use private web map or layer?","6"
337,25,"https://github.com/owap/map-journal-storytelling-template-js","### Deployment","6"
338,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can I use the template without ArcGIS Online or Portal for ArcGIS?","6"
339,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Where is the data stored?","6"
340,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can I deploy Map Journal on Portal for ArcGIS?","6"
341,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can the template be used offline?","6"
342,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can I use the builder with the downloadable?","6"
343,25,"https://github.com/owap/map-journal-storytelling-template-js","#### How to deploy the application on a web server?","6"
344,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Can I use a single deployment of Map Journal for multiple stories?","6"
345,25,"https://github.com/owap/map-journal-storytelling-template-js","## Configuration","3"
346,25,"https://github.com/owap/map-journal-storytelling-template-js","## Customize the look and feel","3"
347,25,"https://github.com/owap/map-journal-storytelling-template-js","### Custom color theme","3"
348,25,"https://github.com/owap/map-journal-storytelling-template-js","### Other customization","3"
349,25,"https://github.com/owap/map-journal-storytelling-template-js","#### Use an image as the background of the Side or Floating panel header","3"
350,25,"https://github.com/owap/map-journal-storytelling-template-js","## Developer guide","6"
351,25,"https://github.com/owap/map-journal-storytelling-template-js","### Application life cycle","3"
352,25,"https://github.com/owap/map-journal-storytelling-template-js","### Developer helpers","3"
353,25,"https://github.com/owap/map-journal-storytelling-template-js","### Environment setup","3"
354,25,"https://github.com/owap/map-journal-storytelling-template-js","### How to use the application from the source code","3"
355,25,"https://github.com/owap/map-journal-storytelling-template-js","### How to build application from the source code","3"
356,25,"https://github.com/owap/map-journal-storytelling-template-js","### Issues building the application","3"
357,25,"https://github.com/owap/map-journal-storytelling-template-js","### Design","3"
358,25,"https://github.com/owap/map-journal-storytelling-template-js","## Issues","7"
359,25,"https://github.com/owap/map-journal-storytelling-template-js","## Contributing","7"
360,25,"https://github.com/owap/map-journal-storytelling-template-js","## Licensing","5"
361,26,"https://github.com/Paseam/tensorlayer","# Why TensorLayer","12"
362,26,"https://github.com/Paseam/tensorlayer","# Installation","3"
363,26,"https://github.com/Paseam/tensorlayer","# Documentation","3"
364,26,"https://github.com/Paseam/tensorlayer","# Your First Program","3"
365,26,"https://github.com/Paseam/tensorlayer","# Prepare data","3"
